name,group,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,ID
"TITLE: Calibration requirements and procedures for a monitor-based augmented reality system WORDS: rendering, used, field, techniques, model, objects, new, information, virtual, methods, technique, large, object, time, texture, light, user, image, algorithm, display",Calibration requirements and procedures for a monitor-based augmented reality system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988823529202,0,0,14
"TITLE: Line art rendering via a coverage of isoparametric curves WORDS: field, fields, flow, interactive, rendering, analysis, design, surfaces, points, visual, technique, techniques, simulation, user, new, allows, multiple, novel, problem, methods",Line art rendering via a coverage of isoparametric curves,0.980208332864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"TITLE: Dynamic color quantization of video sequences WORDS: algorithm, model, used, methods, image, rendering, visual, function, surface, sets, shape, techniques, novel, proposed, different, domain, efficient, images, set, complex",Dynamic color quantization of video sequences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989784945968,16
"TITLE: On particle path generation based on quadrilinear interpolation and Bernstein-Bezier polynomials WORDS: rendering, volume, algorithm, technique, techniques, analysis, virtual, methods, used, new, surface, visual, user, interactive, proposed, point, display, use, order, sets",On particle path generation based on quadrilinear interpolation and Bernstein-Bezier polynomials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980612244514,0,0,0,0,17
"TITLE: A unified hierarchical algorithm for global illumination with scattering volumes and object clusters WORDS: rendering, volume, algorithm, technique, techniques, analysis, virtual, methods, used, new, surface, visual, user, interactive, proposed, point, display, use, order, sets",A unified hierarchical algorithm for global illumination with scattering volumes and object clusters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988953488166,0,0,0,0,18
"TITLE: Collision detection for interactive graphics applications WORDS: algorithm, time, set, technique, rendering, model, interactive, motion, techniques, mesh, volume, models, used, new, surface, sets, use, demonstrate, large, novel",Collision detection for interactive graphics applications,0,0,0.989444444246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"TITLE: Hybrid scan-conversion of circles WORDS: vector, image, space, algorithms, field, algorithm, performance, users, problem, virtual, volume, new, user, different, interaction, motion, analysis, used, methods, use",Hybrid scan-conversion of circles,0,0,0,0,0,0,0,0,0,0.974999999615,0,0,0,0,0,0,0,0,0,0,20
"TITLE: Modeling and visualization of knitwear WORDS: algorithm, time, set, technique, rendering, model, interactive, motion, techniques, mesh, volume, models, used, new, surface, sets, use, demonstrate, large, novel",Modeling and visualization of knitwear,0,0,0.977906976378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"TITLE: Specification by-example of virtual agents behavior WORDS: algorithm, information, virtual, graph, surface, used, user, rendering, field, points, analysis, visual, new, color, level, propose, use, large, image, proposed",Specification by-example of virtual agents behavior,0,0,0,0.989204545323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"TITLE: Exploiting triangulated surface extraction using tetrahedral decomposition WORDS: analysis, framework, proposed, flow, applications, surface, model, shape, technique, efficient, local, rendering, new, techniques, surfaces, algorithms, modeling, user, structure, time",Exploiting triangulated surface extraction using tetrahedral decomposition,0,0,0,0,0,0,0,0,0.664388557548,0,0,0,0,0.310742599515,0,0,0,0,0,0,23
"TITLE: Octree-R: an adaptive octree for efficient ray tracing WORDS: vector, image, space, algorithms, field, algorithm, performance, users, problem, virtual, volume, new, user, different, interaction, motion, analysis, used, methods, use",Octree-R: an adaptive octree for efficient ray tracing,0,0,0,0,0,0,0,0,0,0.984426229242,0,0,0,0,0,0,0,0,0,0,24
"TITLE: Automatic isosurface propagation using an extrema graph and sorted boundary cell lists WORDS: methods, analysis, surfaces, surface, techniques, framework, new, proposed, flow, used, algorithm, applications, rendering, algorithms, space, local, efficient, visual, technique, user",Automatic isosurface propagation using an extrema graph and sorted boundary cell lists,0,0,0,0,0,0,0,0,0.988823529269,0,0,0,0,0,0,0,0,0,0,0,25
"TITLE: D-NURBS: a physics-based framework for geometric design WORDS: fields, flow, surface, shape, analysis, design, simulation, points, surfaces, structure, use, algorithms, modeling, multiple, allows, problem, space, visual, models, dynamic",D-NURBS: a physics-based framework for geometric design,0.440831322618,0,0.133020929619,0,0,0,0,0,0,0,0,0,0,0.332733658347,0,0,0,0.0868567122123,0,0,26
"TITLE: Function representation for sweeping by a moving solid WORDS: rendering, surface, algorithm, user, analysis, time, volume, visual, used, features, new, techniques, use, allows, information, interactive, propose, performance, model, design",Function representation for sweeping by a moving solid,0,0.471668846242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519840587562,0,27
"TITLE: Shape description by medial surface construction WORDS: model, shape, surface, rendering, new, techniques, surfaces, algorithms, time, modeling, use, algorithm, user, structure, space, models, methods, used, dynamic, visual",Shape description by medial surface construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981730768848,0,0,0,0,0,0,28
"TITLE: Volume-preserving free-form solids WORDS: rendering, volume, techniques, technique, algorithm, video, different, model, visual, new, surface, used, user, analysis, virtual, methods, time, novel, design, point",Volume-preserving free-form solids,0,0,0,0,0,0,0.0192937325128,0.440350457347,0,0,0,0,0,0,0,0.532411884738,0,0,0,0,29
"TITLE: A fast method for estimating discrete field values in early engineering design WORDS: analysis, visual, methods, video, model, different, user, time, design, novel, use, display, techniques, new, virtual, rendering, used, image, applications, study",A fast method for estimating discrete field values in early engineering design,0,0,0,0,0,0,0,0.988271604686,0,0,0,0,0,0,0,0,0,0,0,0,30
"TITLE: A road map to solid modeling WORDS: video, different, model, time, novel, design, study, image, applications, rendering, volume, technique, techniques, algorithm, visual, new, surface, used, analysis, virtual",A road map to solid modeling,0,0,0,0,0,0,0,0.901885381333,0,0,0,0,0,0,0,0.0913982006065,0,0,0,0,31
"TITLE: Solving geometric constraints by homotopy WORDS: methods, analysis, surfaces, surface, techniques, framework, new, proposed, flow, used, algorithm, applications, rendering, algorithms, space, local, efficient, visual, technique, user",Solving geometric constraints by homotopy,0,0,0,0,0,0,0,0,0.952499998825,0,0,0,0,0,0,0,0,0,0,0,32
"TITLE: An algorithm for the medial axis transform of 3D polyhedral solids WORDS: algorithm, graph, used, surface, user, information, virtual, rendering, visual, new, color, field, analysis, points, large, use, level, propose, proposed, image",An algorithm for the medial axis transform of 3D polyhedral solids,0,0,0.266272977363,0.72415255437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
"TITLE: Efficient triangular surface approximations using wavelets and quadtree data structures WORDS: surface, visual, surfaces, mesh, different, user, rendering, problem, algorithm, methods, graphics, texture, novel, time, new, mapping, representation, hardware, image, applications",Efficient triangular surface approximations using wavelets and quadtree data structures,0,0,0,0,0,0,0,0,0,0,0,0,0.992213114623,0,0,0,0,0,0,0,34
"TITLE: Controlled topology simplification WORDS: methods, analysis, surfaces, surface, techniques, framework, new, proposed, flow, used, algorithm, applications, rendering, algorithms, space, local, efficient, visual, technique, user",Controlled topology simplification,0,0,0,0,0,0,0,0,0.983620689319,0,0,0,0,0,0,0,0,0,0,0,35
"TITLE: Interactive time-dependent particle tracing using tetrahedral decomposition WORDS: rendering, volume, techniques, technique, algorithm, used, visual, new, surface, methods, user, analysis, virtual, sets, use, interactive, proposed, point, display, order",Interactive time-dependent particle tracing using tetrahedral decomposition,0,0,0.314253512182,0,0,0,0,0,0,0,0,0,0,0,0,0.675634128077,0,0,0,0,36
"TITLE:  WORDS: algorithm, field, visual, study, virtual, flow, use, new, surface, used, technique, different, techniques, texture, design, graph, time, large, methods, image",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984920634202,0,0,0,0,0,37
"TITLE: Feature extraction and iconic visualization WORDS: surface, model, shape, rendering, new, techniques, surfaces, structure, algorithms, time, modeling, use, user, algorithm, space, used, dynamic, visual, models, methods",Feature extraction and iconic visualization,0,0,0,0,0,0,0,0,0,0,0.191224305976,0,0,0.794021595364,0,0,0,0,0,0,38
"TITLE: Splatting of non rectilinear volumes through stochastic resampling WORDS: algorithm, new, rendering, flow, techniques, user, virtual, novel, used, set, surface, visual, technique, image, motion, analysis, information, real, model, methods",Splatting of non rectilinear volumes through stochastic resampling,0,0,0,0,0,0,0,0,0,0,0,0.985156249725,0,0,0,0,0,0,0,0,39
"TITLE: Volumetric data exploration using interval volume WORDS: rendering, volume, model, algorithm, interactive, methods, used, techniques, image, simulation, noise, quality, field, software, scene, new, surface, problem, visual, provides",Volumetric data exploration using interval volume,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989080459264,0,0,0,40
"TITLE: Glyphs for visualizing uncertainty in vector fields WORDS: vector, image, space, algorithms, field, algorithm, performance, users, problem, virtual, volume, new, user, different, interaction, motion, analysis, used, methods, use",Glyphs for visualizing uncertainty in vector fields,0,0,0,0,0,0,0,0,0,0.990776698885,0,0,0,0,0,0,0,0,0,0,41
"TITLE:  WORDS: use, different, interactive, volume, design, features, study, models, new, algorithm, rendering, flow, techniques, user, visual, set, surface, used, technique, virtual",,0,0.874316365264,0,0,0,0,0,0,0,0,0,0.117647920303,0,0,0,0,0,0,0,0,42
"TITLE: Frequency analysis of gradient estimators in volume rendering WORDS: rendering, used, field, techniques, model, objects, new, information, virtual, methods, technique, large, object, time, texture, light, user, image, algorithm, display",Frequency analysis of gradient estimators in volume rendering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981730768857,0,0,43
"TITLE: A real-time photo-realistic visual flythrough WORDS: rendering, volume, model, algorithm, information, used, techniques, simulation, interactive, methods, image, noise, field, scene, visual, problem, new, surface, quality, software",A real-time photo-realistic visual flythrough,0,0.305603763592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669396230916,0,0,0,44
"TITLE: RIVA: a versatile parallel rendering system for interactive scientific visualization WORDS: algorithm, used, model, graph, user, information, virtual, methods, image, field, new, color, analysis, points, rendering, visual, function, surface, shape, sets",RIVA: a versatile parallel rendering system for interactive scientific visualization,0,0.123288933911,0,0.46514556038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401565505508,45
"TITLE: Analysis of a parallel volume rendering system based on the shear-warp factorization WORDS: algorithm, time, set, technique, rendering, model, interactive, motion, techniques, mesh, volume, models, used, new, surface, sets, use, demonstrate, large, novel",Analysis of a parallel volume rendering system based on the shear-warp factorization,0,0,0.99103773568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
"TITLE: Image composition schemes for sort-last polygon rendering on 2D mesh multicomputers WORDS: rendering, volume, model, algorithm, used, techniques, simulation, interactive, methods, image, shape, noise, scene, new, surface, visual, provides, software, field, quality",Image composition schemes for sort-last polygon rendering on 2D mesh multicomputers,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300195023242,0,0,0.689090690841,0,0,0,47
"TITLE: Fractal volume compression WORDS: vector, image, space, algorithms, field, algorithm, performance, users, problem, virtual, volume, new, user, different, interaction, motion, analysis, used, methods, use",Fractal volume compression,0,0,0,0,0,0,0,0,0,0.989999999851,0,0,0,0,0,0,0,0,0,0,48
"TITLE: Implementation and analysis of an image-based global illumination framework for animated environments WORDS: users, visual, new, analysis, time, mesh, interactive, structure, large, error, user, model, rendering, techniques, information, virtual, set, technique, objects, surface",Implementation and analysis of an image-based global illumination framework for animated environments,0,0,0.157588917647,0,0,0,0.607197044681,0,0,0,0.216296968196,0,0,0,0,0,0,0,0,0,49
"TITLE: Structured penumbral irradiance computation WORDS: rendering, surface, algorithm, user, time, volume, allows, features, interactive, propose, use, new, performance, techniques, information, large, objects, technique, different, framework",Structured penumbral irradiance computation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989999999798,0,50
"TITLE: Visualizing unstructured flow data using dual stream functions WORDS: time, set, model, interactive, motion, methods, demonstrate, mesh, sets, use, models, volume, analysis, surfaces, techniques, surface, framework, large, novel, used",Visualizing unstructured flow data using dual stream functions,0,0,0.614216604682,0,0,0,0,0,0.369116728355,0,0,0,0,0,0,0,0,0,0,0,51
"TITLE: Reconstruction error characterization and control: a sampling theory approach WORDS: rendering, surface, algorithm, user, time, volume, allows, features, interactive, propose, use, new, performance, techniques, information, large, objects, technique, different, framework",Reconstruction error characterization and control: a sampling theory approach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98538461511,0,52
"TITLE: Interactive display of large NURBS models WORDS: model, shape, surface, rendering, new, techniques, surfaces, algorithms, time, modeling, use, algorithm, user, structure, space, models, methods, used, dynamic, visual",Interactive display of large NURBS models,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986986301026,0,0,0,0,0,0,53
"TITLE: Multipole expansion of the light vector WORDS: algorithm, new, rendering, flow, techniques, user, virtual, novel, used, set, surface, visual, technique, image, motion, analysis, information, real, model, methods",Multipole expansion of the light vector,0,0,0,0,0,0,0,0,0,0,0,0.990499999796,0,0,0,0,0,0,0,0,54
"TITLE: Error and complexity of random walk Monte Carlo radiosity WORDS: algorithm, field, visual, study, virtual, flow, use, new, surface, used, technique, different, techniques, texture, design, graph, time, large, methods, image",Error and complexity of random walk Monte Carlo radiosity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986986301227,0,0,0,0,0,55
"TITLE: The discrete analytical hyperspheres WORDS: algorithm, time, set, technique, rendering, model, interactive, motion, techniques, mesh, volume, models, used, new, surface, sets, use, demonstrate, large, novel",The discrete analytical hyperspheres,0,0,0.982407407109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
"TITLE: Incremental algorithms for collision detection between polygonal models WORDS: information, analysis, visual, different, design, features, user, study, algorithm, time, set, technique, rendering, techniques, model, interactive, motion, demonstrate, mesh, new",Incremental algorithms for collision detection between polygonal models,0,0.78977836521,0.201398105206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
"TITLE: Animation of deformable models using implicit surfaces WORDS: model, shape, surface, rendering, new, techniques, surfaces, algorithms, time, modeling, use, algorithm, user, structure, space, models, methods, used, dynamic, visual",Animation of deformable models using implicit surfaces,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990104166509,0,0,0,0,0,0,58
"TITLE:  WORDS: algorithm, graph, surface, used, user, information, virtual, rendering, analysis, visual, new, color, field, points, large, level, propose, proposed, use, image",,0.162189865594,0,0,0.829628316068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
"TITLE: Virtual Data Visualizer WORDS: algorithm, new, rendering, flow, techniques, user, virtual, novel, used, set, surface, visual, technique, image, motion, analysis, information, real, model, methods",Virtual Data Visualizer,0,0,0,0,0,0,0,0,0,0,0,0.989325842444,0,0,0,0,0,0,0,0,60
"TITLE: Tracking and visualizing turbulent 3D features WORDS: rendering, volume, technique, algorithm, techniques, used, visual, new, surface, user, analysis, virtual, methods, mesh, point, sets, use, interactive, proposed, display",Tracking and visualizing turbulent 3D features,0,0,0,0,0,0.311424479461,0,0,0,0,0,0,0,0,0,0.678463160755,0,0,0,0,61
"TITLE: The lazy sweep ray casting algorithm for rendering irregular grids WORDS: mesh, surface, video, algorithm, images, new, rendering, algorithms, space, set, techniques, volume, meshes, points, geometry, time, sets, graph, user, information",The lazy sweep ray casting algorithm for rendering irregular grids,0,0,0,0.403708675048,0,0.585447951243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
"TITLE: Speeding up isosurface extraction using interval trees WORDS: methods, analysis, surfaces, surface, techniques, framework, new, used, flow, proposed, algorithm, applications, rendering, algorithms, space, visual, technique, local, user, efficient",Speeding up isosurface extraction using interval trees,0,0,0,0,0,0,0,0.322287156285,0.669301628586,0,0,0,0,0,0,0,0,0,0,0,63
"TITLE: Evaluation and design of filters using a Taylor series expansion WORDS: model, interactive, models, demonstrate, visualizations, methods, mesh, optimization, control, use, novel, analysis, surfaces, surface, techniques, framework, used, new, algorithm, applications",Evaluation and design of filters using a Taylor series expansion,0,0,0,0,0.684062456121,0,0,0,0.305223257947,0,0,0,0,0,0,0,0,0,0,0,64
"TITLE: Fast display of illuminated field lines WORDS: rendering, used, field, techniques, model, objects, new, information, virtual, methods, technique, large, object, time, texture, light, user, image, algorithm, display",Fast display of illuminated field lines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990865384436,0,0,65
"TITLE: Adaptive real-time level-of-detail based rendering for polygonal models WORDS: algorithm, used, model, methods, image, surfaces, rendering, visual, surface, sets, function, shape, mesh, efficient, images, set, techniques, different, proposed, domain",Adaptive real-time level-of-detail based rendering for polygonal models,0,0,0.212386164148,0,0,0,0,0,0,0,0,0,0.275736230109,0,0,0,0,0,0,0.499905774497,66
"TITLE: Conveying the 3D shape of smoothly curving transparent surfaces via texture WORDS: rendering, volume, technique, algorithm, techniques, visual, new, surface, used, user, analysis, virtual, methods, surfaces, point, use, interactive, order, proposed, display",Conveying the 3D shape of smoothly curving transparent surfaces via texture,0,0,0,0,0,0,0,0,0,0,0,0,0.288784974212,0,0,0.704015025637,0,0,0,0,67
"TITLE: Dynamic free-form deformations for animation synthesis WORDS: surface, model, shape, rendering, new, techniques, surfaces, structure, algorithms, time, modeling, user, use, algorithm, space, used, visual, dynamic, models, methods",Dynamic free-form deformations for animation synthesis,0,0,0,0,0.104318528578,0,0,0,0,0,0,0,0,0.887573363178,0,0,0,0,0,0,68
"TITLE: Complex character positioning based on a compatible flow model of multiple supports WORDS: vector, image, space, algorithms, field, rendering, users, problem, virtual, interaction, surface, algorithm, analysis, used, motion, methods, user, time, volume, features",Complex character positioning based on a compatible flow model of multiple supports,0,0,0,0,0,0,0,0,0,0.68156280284,0,0,0,0,0,0,0,0,0.306437196921,0,69
"TITLE: Physically-based stochastic simplification of mathematical knots WORDS: methods, analysis, surfaces, surface, techniques, framework, new, proposed, flow, used, algorithm, applications, rendering, algorithms, space, local, efficient, visual, technique, user",Physically-based stochastic simplification of mathematical knots,0,0,0,0,0,0,0,0,0.991666666527,0,0,0,0,0,0,0,0,0,0,0,70
"TITLE: Converting discrete images to partitioning trees WORDS: analysis, surfaces, information, framework, new, flow, applications, algorithm, algorithms, space, technique, user, local, use, used, model, interactive, volume, design, image",Converting discrete images to partitioning trees,0,0.286414211053,0,0,0,0,0,0,0.494004184276,0,0,0,0,0,0,0,0,0,0,0.212835572782,71
"TITLE: A wavelet representation of reflectance functions WORDS: model, shape, surface, rendering, new, techniques, surfaces, algorithms, time, modeling, use, algorithm, user, structure, space, models, methods, used, dynamic, visual",A wavelet representation of reflectance functions,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990776698819,0,0,0,0,0,0,72
"TITLE: A fast Gibbs sampler for synthesizing constrained fractals WORDS: rendering, surface, algorithm, flow, user, visual, set, used, virtual, novel, image, time, volume, features, new, techniques, use, allows, information, interactive",A fast Gibbs sampler for synthesizing constrained fractals,0,0.15387570871,0.0390112127394,0,0,0,0,0,0,0,0,0.444676487358,0,0,0,0,0,0,0.353447826948,0,73
"TITLE: Out-of-core streamline visualization on large unstructured meshes WORDS: new, methods, interactive, user, model, demonstrate, visualizations, rendering, techniques, information, virtual, mesh, visual, technique, control, novel, optimization, objects, different, surface",Out-of-core streamline visualization on large unstructured meshes,0,0,0.0145139531801,0,0.602598582805,0,0,0,0,0,0.370915632773,0,0,0,0,0,0,0,0,0,74
"TITLE: Modeling and visualization for a pearl-quality evaluation simulator WORDS: rendering, volume, model, algorithm, interactive, methods, used, techniques, image, simulation, noise, quality, field, software, scene, new, surface, problem, visual, provides",Modeling and visualization for a pearl-quality evaluation simulator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988414633919,0,0,0,75
"TITLE: Multiresolution representation and visualization of volume data WORDS: rendering, video, volume, different, model, techniques, technique, algorithm, time, novel, design, visual, new, surface, used, user, analysis, virtual, methods, study",Multiresolution representation and visualization of volume data,0,0,0,0,0,0,0.113095240612,0.498420592716,0,0,0,0,0,0,0,0.374077386698,0,0,0,0,76
"TITLE: Breadth-first ray tracing utilizing uniform spatial subdivision WORDS: information, rendering, analysis, visual, used, use, model, interactive, different, volume, algorithm, new, design, study, features, set, models, technique, techniques, user",Breadth-first ray tracing utilizing uniform spatial subdivision,0,0.980208332944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
"TITLE: A visibility matching tone reproduction operator for high dynamic range scenes WORDS: model, user, rendering, information, virtual, techniques, objects, models, motion, volume, surface, different, framework, object, design, used, algorithm, sets, use, environment",A visibility matching tone reproduction operator for high dynamic range scenes,0,0,0,0,0,0,0,0,0,0,0.978409090522,0,0,0,0,0,0,0,0,0,78
"TITLE: A high accuracy volume renderer for unstructured data WORDS: graph, user, information, virtual, analysis, color, points, large, level, propose, use, algorithm, used, model, methods, image, volume, rendering, visual, function",A high accuracy volume renderer for unstructured data,0,0,0,0.781720105337,0,0,0,0,0,0,0,0,0,0,0,0,0.0803240741753,0,0,0.127589966615,79
"TITLE: Fast horizon computation at all points of a terrain with visibility and shading applications WORDS: algorithm, time, set, technique, rendering, model, interactive, motion, techniques, mesh, volume, models, used, new, surface, sets, use, demonstrate, large, novel",Fast horizon computation at all points of a terrain with visibility and shading applications,0,0,0.980999999503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
"TITLE: Line art illustrations of parametric and implicit forms WORDS: analysis, framework, proposed, flow, applications, technique, efficient, local, surface, model, shape, rendering, new, techniques, surfaces, algorithms, modeling, user, structure, time",Line art illustrations of parametric and implicit forms,0,0,0,0,0,0,0,0,0.868028405338,0,0,0,0,0.118538758605,0,0,0,0,0,0,81
"TITLE: Calibration-free augmented reality WORDS: rendering, used, field, techniques, objects, new, model, mesh, surface, technique, large, object, information, virtual, methods, video, images, time, display, light",Calibration-free augmented reality,0,0,0,0,0,0.380546686787,0,0,0,0,0,0,0,0,0,0,0,0.610362403944,0,0,82
"TITLE: Efficient collision detection using bounding volume hierarchies of k-DOPs WORDS: algorithm, time, set, technique, rendering, model, interactive, motion, techniques, mesh, volume, models, used, new, surface, sets, use, demonstrate, large, novel",Efficient collision detection using bounding volume hierarchies of k-DOPs,0,0,0.990865384461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
"TITLE:  WORDS: model, shape, surface, rendering, new, techniques, surfaces, algorithms, time, modeling, use, algorithm, user, structure, space, models, methods, used, dynamic, visual",,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993014705743,0,0,0,0,0,0,84
"TITLE: Visualizing nonlinear vector field topology WORDS: rendering, volume, model, algorithm, interactive, methods, used, techniques, image, simulation, noise, quality, field, software, scene, new, surface, problem, visual, provides",Visualizing nonlinear vector field topology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98492063447,0,0,0,85
"TITLE: Structure-significant representation of structured datasets WORDS: information, analysis, algorithm, use, used, model, new, interactive, volume, design, methods, image, features, technique, user, study, models, rendering, visual, function",Structure-significant representation of structured datasets,0,0.582886479013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410638700734,86
"TITLE: Splatting errors and antialiasing WORDS: surface, model, shape, rendering, techniques, new, surfaces, structure, algorithms, time, modeling, use, user, algorithm, space, visual, used, models, dynamic, methods",Splatting errors and antialiasing,0,0,0,0,0,0,0.315993815702,0,0,0,0,0,0,0.673030574336,0,0,0,0,0,0,87
