name,group,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,ID
"TITLE: Grouping volume renderers for enhanced visualization in computational fluid dynamics WORDS: data, volume, analysis, set, volumetric, participate, user, condition, perform, insight, inform, explore, provide, differ, virtual, transfer, simulate, gpu, ray, depth",Grouping volume renderers for enhanced visualization in computational fluid dynamics,0.0648768241127,0,0,0.0623448306446,0,0.305006044188,0.0432659001305,0,0.0194437977574,0.110095485401,0.0857751904723,0,0,0.134316645382,0,0,0,0.122844909498,0.0478280096859,0,10
"TITLE: Visualization of geometric algorithms WORDS: model, data, use, point, layout, aesthetic, element, text, user, analysis, easy, density, set, energy, develop, technique, number, case, voronoi, game",Visualization of geometric algorithms,0.0837681839107,0,0,0.271051584613,0.0122667625358,0.223485592627,0,0,0,0,0.0784329717482,0,0,0.0364244597807,0,0.285415515058,0,0,0,0,11
"TITLE:  WORDS: field, data, flow, simulate, streamline, particle, vector, user, analysis, set, line, virtual, compute, inform, explore, provide, differ, approach, integral, deform",,0,0,0,0.0218216928632,0,0.387687726468,0.112360066807,0,0.246019544007,0,0.126578516491,0.0322373228846,0,0,0,0,0.0469378623788,0.0192737285505,0,0,12
"TITLE: Optical models for direct volume rendering WORDS: volume, light, volumetric, participate, color, walk, dynamic, aspect, material, visual, illuminant, cloud, region, data, use, transport, algorithm, compute, model, research",Optical models for direct volume rendering,0.112580869556,0.0588087471775,0,0,0,0.0934923549948,0,0,0,0,0,0,0,0,0,0,0,0.379308331222,0.344264592849,0,13
"TITLE: Calibration requirements and procedures for a monitor-based augmented reality system WORDS: image, video, project, object, camera, scene, track, view, user, viewpoint, real, edit, match, virtual, registration, estimate, robust, data, parameter, augment",Calibration requirements and procedures for a monitor-based augmented reality system,0.0373581078603,0,0,0.0926399699584,0.0234454002977,0.0776441950413,0.0222679609342,0.542354652039,0,0,0.119306880403,0,0,0,0,0,0.0585895065796,0,0.0144045664534,0,14
"TITLE: Line art rendering via a coverage of isoparametric curves WORDS: model, intersect, rigid, stabilize, point, layout, solid, parts, image, aesthetic, locomotion, object, handle, material, function, reflect, stable, analytic, shape, text",Line art rendering via a coverage of isoparametric curves,0.449313876993,0.142447210119,0,0,0,0,0,0,0.025968130155,0,0,0,0.0362353611044,0,0,0.255645866025,0,0,0.0766639449896,0,15
"TITLE: Dynamic color quantization of video sequences WORDS: light, color, walk, dynamic, illuminant, image, use, compute, algorithm, approach, local, source, method, map, shadow, interact, result, render, present, global",Dynamic color quantization of video sequences,0,0.0255854663601,0,0,0,0,0,0.134976958054,0,0,0.0279600213313,0,0,0,0.0616846851517,0,0.179600445224,0,0.562824002727,0,16
"TITLE: On particle path generation based on quadrilinear interpolation and Bernstein-Bezier polynomials WORDS: field, flow, streamline, particle, vector, line, technique, integral, mesh, general, surface, visual, decomposition, fluid, grid, allow, discrete, algorithm, topology, boundary",On particle path generation based on quadrilinear interpolation and Bernstein-Bezier polynomials,0,0,0,0,0.169425513733,0,0,0,0.744270454148,0,0,0,0,0,0,0.0567856295818,0,0,0,0.0135184022901,17
"TITLE: A unified hierarchical algorithm for global illumination with scattering volumes and object clusters WORDS: model, light, element, surface, energy, develop, color, volume, framework, walk, dynamic, simulate, illuminant, physics, assess, perception, use, optimal, algorithm, compute",A unified hierarchical algorithm for global illumination with scattering volumes and object clusters,0,0,0,0.370213741533,0.108543679094,0,0,0.0402899435714,0,0,0.0155375564418,0,0,0.0474977248862,0,0.0517870986121,0.123700359205,0.0546141692559,0.174774729911,0,18
"TITLE: Collision detection for interactive graphics applications WORDS: simulate, perform, deform, light, gpu, ray, depth, distance, model, body, implement, parallel, character, time, contact, achieve, memory, color, mesh, data",Collision detection for interactive graphics applications,0.0342644374973,0,0,0,0.0613020245049,0.0618445162917,0.236915467827,0,0,0,0.0415297055302,0,0,0.3201132934,0,0.0448901875774,0,0,0.137050939134,0.0546351772976,19
"TITLE: Hybrid scan-conversion of circles WORDS: graph, draw, diagram, node, optimal, domain, tree, trajectory, metric, quality, contour, cell, isosurface, scheme, mesh, propose, problem, general, label, neighborhood",Hybrid scan-conversion of circles,0,0,0,0,0,0.0357694386752,0,0,0,0,0,0,0.356357425464,0.033800897332,0.0261616125637,0,0.463762082728,0,0.0666485430098,0,20
"TITLE: Modeling and visualization of knitwear WORDS: model, element, volume, energy, develop, method, framework, novel, approach, simulate, base, assess, general, perception, control, physics, volumetric, participate, mesh, render",Modeling and visualization of knitwear,0,0,0,0.734998359649,0.0817432147163,0,0,0,0,0,0,0.0352612911349,0,0,0,0,0,0.1313304676,0,0,21
"TITLE: Specification by-example of virtual agents behavior WORDS: user, virtual, data, interact, model, study, environment, task, experience, visual, intersect, rigid, applicator, analysis, stabilize, set, plan, reality, control, conduct",Specification by-example of virtual agents behavior,0.222893451357,0.0506323911092,0,0.132583058579,0.0228358885402,0.194439316385,0,0,0,0,0.295644381694,0,0,0.0236411482995,0,0.0464700987375,0,0,0,0,22
"TITLE: Exploiting triangulated surface extraction using tetrahedral decomposition WORDS: surface, topology, data, boundary, process, geometric, shape, perform, local, connect, open, complex, progress, robust, volume, gpu, simulate, construct, distance, depth",Exploiting triangulated surface extraction using tetrahedral decomposition,0.0131927574837,0.0503441416131,0,0,0.357873078074,0.127381965696,0.0570172351533,0,0,0,0,0,0.0123103688971,0.193646974976,0,0.024263863218,0.0970896780957,0.0498089240615,0,0,23
"TITLE: Octree-R: an adaptive octree for efficient ray tracing WORDS: algorithm, perform, render, gpu, ray, distance, depth, user, model, implement, parallel, present, virtual, memory, result, achieve, surface, order, efficient, interact",Octree-R: an adaptive octree for efficient ray tracing,0.22985674285,0,0,0,0,0,0,0,0,0,0.179846157726,0,0,0.532517304347,0,0,0,0,0,0.0454721025993,24
"TITLE: Automatic isosurface propagation using an extrema graph and sorted boundary cell lists WORDS: graph, surface, draw, diagram, tree, contour, approach, cell, isosurface, topology, label, boundary, edge, visual, compatible, process, geometric, shape, structure, scalar",Automatic isosurface propagation using an extrema graph and sorted boundary cell lists,0.0117383197815,0,0,0,0.327595355245,0,0,0,0,0,0,0,0.487175033134,0,0,0.0449080217644,0.119962520404,0,0,0,25
"TITLE: D-NURBS: a physics-based framework for geometric design WORDS: element, energy, develop, technique, physics, assess, perception, surface, automatic, simulate, optimal, topic, domain, geometry, capture, parameterize, user, trajectory, metric, quality",D-NURBS: a physics-based framework for geometric design,0.0247204115251,0.173911064676,0,0.430888542514,0.0675648380496,0,0.0439210710132,0.0272958403576,0,0,0.0367506286305,0,0,0,0.0159369510677,0,0.125311102351,0,0.0369850370299,0.0129904478588,26
"TITLE: Function representation for sweeping by a moving solid WORDS: optimal, domain, trajectory, metric, quality, visual, propose, scheme, mesh, problem, general, data, neighborhood, base, origin, novel, given, movement, efficient, intersect",Function representation for sweeping by a moving solid,0.233212885822,0,0.0120394143069,0.0393600188547,0.07524199935,0.0821640923248,0.0331659921011,0,0,0,0,0,0,0,0,0.0584339596471,0.442957648211,0,0.018378104635,0,27
"TITLE: Shape description by medial surface construction WORDS: surface, optimal, domain, topology, algorithm, trajectory, quality, metric, boundary, point, process, scheme, general, mesh, problem, geometric, shape, edge, local, connect",Shape description by medial surface construction,0.079414227838,0,0,0,0.37145150125,0.0384957977195,0,0,0,0,0,0,0,0,0,0,0.475016973585,0,0,0.0214705559875,28
"TITLE: Volume-preserving free-form solids WORDS: model, element, volume, energy, develop, novel, simulate, perception, physics, assess, general, data, algorithm, volumetric, participate, render, perform, shape, surface, intersect",Volume-preserving free-form solids,0.127908955822,0.0794043369749,0,0.476776211341,0,0.0670570376405,0,0,0,0,0.0243379545255,0,0,0.0982556694002,0.011388709336,0,0,0.0864622165974,0,0.0179679894562,29
"TITLE: A fast method for estimating discrete field values in early engineering design WORDS: field, flow, image, shape, surface, optimal, domain, trajectory, metric, algorithm, quality, streamline, particle, map, automatic, sample, vector, method, line, scheme",A fast method for estimating discrete field values in early engineering design,0,0.201508861351,0,0.0821886382558,0,0.0297179486476,0.0266753152904,0,0.120930656582,0.0584238344352,0,0,0,0.0587284745824,0,0.0918026917957,0.251597555734,0,0,0.0726786827128,30
"TITLE: A road map to solid modeling WORDS: model, field, data, flow, element, particle, streamline, energy, develop, vector, line, novel, framework, analysis, set, simulate, base, user, assess, perception",A road map to solid modeling,0.105823784153,0.05985839997,0,0.293465920994,0.0253386921908,0.175262704599,0,0.0235259585753,0.124329248162,0,0.0484237593588,0.0140306606073,0.0106683731859,0.0178303953172,0,0.0696828359049,0,0,0.0200252932662,0,31
"TITLE: Solving geometric constraints by homotopy WORDS: field, flow, use, point, layout, aesthetic, text, streamline, particle, vector, easy, density, line, model, game, number, case, voronoi, embedded, outcome",Solving geometric constraints by homotopy,0,0,0,0.133047624083,0,0,0,0,0.273672654625,0,0,0,0,0,0,0.549615283346,0,0,0,0,32
"TITLE: An algorithm for the medial axis transform of 3D polyhedral solids WORDS: surface, field, topology, boundary, point, process, geometric, shape, edge, image, local, connect, flow, open, complex, structure, progress, construct, paper, video",An algorithm for the medial axis transform of 3D polyhedral solids,0.113737460471,0.0859346137022,0,0.0242183817164,0.409242937702,0,0,0.080491047992,0.0840522931917,0,0.0235093189479,0,0,0.0212367758969,0,0,0.144106970218,0,0,0,33
"TITLE: Efficient triangular surface approximations using wavelets and quadtree data structures WORDS: surface, topology, boundary, process, geometric, shape, edge, field, connect, open, complex, progress, sample, data, method, construct, image, simulate, filter, flow",Efficient triangular surface approximations using wavelets and quadtree data structures,0,0,0,0.0673947098328,0.445520687234,0.0866302937592,0.0539902419069,0.0615240103958,0.0532520514951,0,0,0,0,0.0336091339067,0,0.0177334409332,0.0208460426742,0,0.0431856411538,0.107272144388,34
"TITLE: Controlled topology simplification WORDS: surface, topology, boundary, sample, point, method, process, geometric, shape, edge, local, connect, open, complex, structure, progress, filter, construct, image, optimal",Controlled topology simplification,0,0,0,0,0.447534928893,0,0.0485692201941,0.0694849592006,0,0,0,0,0,0.0401191557045,0,0,0.22879379666,0,0,0.153483180886,35
"TITLE: Interactive time-dependent particle tracing using tetrahedral decomposition WORDS: field, flow, streamline, particle, vector, line, simulate, data, render, perform, technique, integral, gpu, depth, ray, distance, feature, compute, deform, implement",Interactive time-dependent particle tracing using tetrahedral decomposition,0,0.0190159192925,0,0,0,0.11772814224,0.130231427211,0.0323351797834,0.360710451225,0,0.0358547911289,0,0,0.240233479235,0,0,0.0577482323033,0,0,0,36
"TITLE:  WORDS: field, algorithm, flow, perform, render, gpu, ray, depth, distance, data, implement, parallel, present, streamline, particle, vector, memory, result, achieve, line",,0.0823755349443,0,0,0,0,0.144984140593,0,0,0.202927684706,0,0.0109040204807,0,0.0220538637611,0.483867541564,0,0,0,0,0,0.0405807347936,37
"TITLE: Feature extraction and iconic visualization WORDS: visual, data, analysis, set, user, design, model, explore, inform, differ, provide, study, result, task, network, structure, time, paper, surface, element",Feature extraction and iconic visualization,0.148321335375,0,0,0.155291358378,0,0.635637429828,0,0,0,0,0,0,0,0,0,0,0.037519680668,0.0125159098889,0,0,38
"TITLE: Splatting of non rectilinear volumes through stochastic resampling WORDS: volume, sample, method, filter, field, reconstruct, volumetric, participate, estimate, render, model, propose, insight, transfer, flow, normal, bundle, approach, weight, video",Splatting of non rectilinear volumes through stochastic resampling,0,0,0,0.11055781849,0,0,0,0.0827225225011,0.0697798142923,0.166082467332,0.0413727953433,0.0427372262402,0,0.0138556244643,0.0340077617345,0,0,0.180989586289,0,0.25054144201,39
"TITLE: Volumetric data exploration using interval volume WORDS: graph, data, volume, mesh, surface, draw, diagram, volumetric, participate, analysis, set, user, render, tree, contour, cell, isosurface, inform, explore, provide",Volumetric data exploration using interval volume,0.0843766483296,0.0467608263657,0,0,0.130083350352,0.286295454355,0.0378837300279,0.0303502525926,0,0,0,0,0.191779892186,0.015745183305,0,0.0417334530162,0,0.126817649184,0,0,40
"TITLE: Glyphs for visualizing uncertainty in vector fields WORDS: quantitative, field, data, record, plot, point, expert, layout, mix, insight, flow, transfer, qualitative, aesthetic, tile, bundle, wind, turbulent, patient, text",Glyphs for visualizing uncertainty in vector fields,0,0,0,0.0231602726468,0,0.122263674264,0,0,0.0863914502595,0.17850511807,0,0.266033382828,0.0323754713176,0,0.0199328132356,0.220242880629,0.0100741481566,0,0.0365960097298,0,41
"TITLE:  WORDS: data, volume, user, model, analysis, set, virtual, volumetric, participate, render, explore, inform, provide, differ, study, environment, shape, surface, structure, time",,0,0.124262509223,0,0.153942724416,0,0.408266034102,0,0,0,0,0.176668488872,0,0,0,0,0,0,0.130449986893,0,0,42
"TITLE: Frequency analysis of gradient estimators in volume rendering WORDS: sample, method, filter, reconstruct, estimate, propose, normal, weight, approach, use, function, noise, compute, base, framework, feature, interpolant, smooth, paper, demonstrate",Frequency analysis of gradient estimators in volume rendering,0.0840513931007,0,0,0,0,0.0527189282907,0,0,0,0,0,0,0.0325319435865,0.0230405630967,0,0,0,0.0502114957082,0,0.7442261358,43
"TITLE: A real-time photo-realistic visual flythrough WORDS: algorithm, perform, render, gpu, ray, depth, distance, compute, method, implement, parallel, present, memory, achieve, model, efficient, propose, order, approach, texture",A real-time photo-realistic visual flythrough,0,0,0.0508230799055,0.158081494481,0,0,0,0,0,0,0,0,0.0315315442838,0.711169789352,0.0301014088154,0,0,0,0,0,44
"TITLE: RIVA: a versatile parallel rendering system for interactive scientific visualization WORDS: model, data, volume, user, virtual, volumetric, participate, perform, element, render, analysis, gpu, set, ray, depth, distance, study, energy, develop, implement",RIVA: a versatile parallel rendering system for interactive scientific visualization,0,0,0,0.253053134775,0,0.222911470021,0,0,0,0,0.150390222092,0,0,0.183270544169,0.0275793177825,0,0.0215023488941,0.117209029087,0,0.0125544810014,45
"TITLE: Analysis of a parallel volume rendering system based on the shear-warp factorization WORDS: perform, render, data, gpu, ray, depth, distance, implement, parallel, present, memory, achieve, order, analysis, set, user, design, interact, inform, explore",Analysis of a parallel volume rendering system based on the shear-warp factorization,0,0,0,0,0,0.244938316643,0,0,0,0.0112767334795,0,0,0.013512334985,0.64271961852,0.0301047011532,0,0.0169094952713,0,0,0.0285434732451,46
"TITLE: Image composition schemes for sort-last polygon rendering on 2D mesh multicomputers WORDS: volume, algorithm, perform, gpu, volumetric, participate, ray, depth, distance, compute, visual, render, method, implement, parallel, data, achieve, memory, use, efficient",Image composition schemes for sort-last polygon rendering on 2D mesh multicomputers,0,0,0,0,0.0404031174696,0.117521855762,0.0505074721161,0.0302458460516,0,0,0,0,0,0.48891247747,0.0155689744824,0,0,0.240395286548,0,0,47
"TITLE: Fractal volume compression WORDS: volume, volumetric, participate, video, render, project, object, perform, gpu, optimal, camera, domain, ray, depth, distance, data, implement, graph, trajectory, metric",Fractal volume compression,0,0,0,0,0,0.0735588440452,0,0.169381202735,0.0238222637808,0,0,0,0.0360647574266,0.225070489844,0,0,0.228802375964,0.189892821278,0,0.0290384271497,48
"TITLE: Implementation and analysis of an image-based global illumination framework for animated environments WORDS: light, sample, color, method, walk, dynamic, illuminant, filter, motion, display, reconstruct, estimate, algorithm, user, propose, source, local, map, shadow, result",Implementation and analysis of an image-based global illumination framework for animated environments,0,0.0382871242897,0,0.0181938062111,0,0.0597965214018,0,0.0505257987374,0,0,0.0855687753741,0,0,0.0302723555552,0.106515911628,0,0,0,0.384300656314,0.218528622951,49
"TITLE: Structured penumbral irradiance computation WORDS: surface, data, topology, boundary, point, process, geometric, shape, edge, light, model, connect, sample, open, complex, progress, method, construct, intersect, rigid",Structured penumbral irradiance computation,0.148346539688,0,0,0.0701928845772,0.274291334938,0.118346896963,0,0.0211084503943,0,0,0,0.0400266747003,0,0.0679809796332,0,0,0.0867400208912,0.0202695794115,0.0751498732021,0.0690794309905,50
"TITLE: Visualizing unstructured flow data using dual stream functions WORDS: field, flow, streamline, particle, vector, line, light, integral, optimal, feature, domain, color, decomposition, fluid, grid, allow, trajectory, quality, metric, dynamic",Visualizing unstructured flow data using dual stream functions,0,0,0,0,0.0668058462738,0,0,0,0.444052960164,0,0,0,0.0253138021705,0,0,0,0.266770610913,0,0.183436740743,0,51
"TITLE: Reconstruction error characterization and control: a sampling theory approach WORDS: sample, method, filter, reconstruct, estimate, propose, field, normal, weight, approach, data, use, function, noise, compute, base, framework, feature, interpolant, demonstrate",Reconstruction error characterization and control: a sampling theory approach,0,0.0184914569527,0.0192884865606,0.075756367315,0,0.121362720525,0.0764310665699,0,0.0808439552582,0,0,0,0,0,0,0,0.0338652940586,0.0307516194386,0.0297097746553,0.506252881734,52
"TITLE: Interactive display of large NURBS models WORDS: perform, render, gpu, distance, depth, ray, compute, implement, parallel, present, achieve, memory, order, approach, insight, transfer, surface, bundle, turbulent, graph",Interactive display of large NURBS models,0,0.0378446975414,0,0.0343769911134,0.0694635677297,0,0,0,0.0123829267177,0.134450587859,0.0167465322832,0,0.0204345517956,0.591588610126,0.0149225305058,0,0.0613787476994,0,0,0,53
"TITLE: Multipole expansion of the light vector WORDS: light, field, color, flow, dynamic, walk, illuminant, algorithm, local, source, streamline, particle, vector, result, map, shadow, interact, present, render, global",Multipole expansion of the light vector,0.0824739267363,0,0,0,0.0403190145965,0,0,0,0.209631405172,0,0.0420457650717,0,0,0,0,0,0,0,0.558328890736,0.0526804934294,54
"TITLE: Error and complexity of random walk Monte Carlo radiosity WORDS: field, sample, method, flow, filter, model, reconstruct, estimate, propose, streamline, particle, condition, insight, vector, transfer, normal, line, approach, weight, use",Error and complexity of random walk Monte Carlo radiosity,0.0414526283704,0,0,0.146887894119,0,0,0,0,0.141282701607,0.13807295413,0.0550901266353,0,0,0,0,0,0.15364968436,0.0179900266654,0.0478379419903,0.250593184874,55
"TITLE: The discrete analytical hyperspheres WORDS: field, graph, flow, surface, point, layout, streamline, particle, vector, line, aesthetic, model, text, draw, diagram, quantitative, topology, compute, density, easy",The discrete analytical hyperspheres,0.100677438674,0,0,0,0.136407668658,0,0,0.0259064460626,0.169762952888,0,0,0.0815937963669,0.115570152551,0,0,0.225930162142,0.133242291608,0,0,0,56
"TITLE: Incremental algorithms for collision detection between polygonal models WORDS: simulate, light, deform, model, body, optimal, domain, point, color, layout, character, time, contact, trajectory, metric, quality, dynamic, walk, collision, aesthetic",Incremental algorithms for collision detection between polygonal models,0,0,0.0215043597621,0,0.0366048884591,0,0.240289833638,0,0.0148038596499,0,0.0123788266201,0,0,0.0517154153142,0,0.173394957821,0.257862844613,0.0182225232497,0.160340065483,0,57
"TITLE: Animation of deformable models using implicit surfaces WORDS: simulate, deform, model, body, compute, dynamic, character, time, intersect, rigid, contact, stabilize, collision, fluid, motion, solid, parts, feature, force, facial",Animation of deformable models using implicit surfaces,0.393228885671,0,0,0.0128124800045,0.0717105906416,0.0459821439543,0.385856938376,0,0,0,0,0,0,0,0,0,0.0350474127059,0.0486248734623,0,0,58
"TITLE:  WORDS: field, flow, point, layout, aesthetic, text, streamline, particle, vector, density, easy, surface, line, number, case, voronoi, game, hierarchy, design, embedded",,0,0,0,0.0487714111126,0.132684799967,0.0413705206746,0,0,0.236699936582,0,0,0.0112197159678,0,0,0,0.510182517242,0.0133693440065,0,0,0,59
"TITLE: Virtual Data Visualizer WORDS: data, user, analysis, set, virtual, technique, explore, inform, provide, differ, interact, study, environment, time, network, paper, structure, task, experience, result",Virtual Data Visualizer,0,0,0,0.0513385902629,0,0.554003693883,0,0,0,0.0376364250576,0.240152337886,0,0,0,0,0,0.109368952794,0,0,0,60
"TITLE: Tracking and visualizing turbulent 3D features WORDS: data, field, simulate, volume, flow, analysis, set, user, deform, design, streamline, particle, volumetric, participate, model, inform, explore, provide, study, differ",Tracking and visualizing turbulent 3D features,0,0,0.0109341255345,0,0,0.351189368388,0.158756136685,0.0678770078278,0.1279591007,0.0462083633878,0,0,0,0,0,0,0.113816003348,0.096968358226,0,0,61
"TITLE: The lazy sweep ray casting algorithm for rendering irregular grids WORDS: render, perform, gpu, field, distance, ray, depth, implement, parallel, present, achieve, memory, image, sample, flow, order, method, filter, graph, video",The lazy sweep ray casting algorithm for rendering irregular grids,0,0,0,0.0625307677309,0.0152738295628,0,0,0.0822814981758,0.0892331334566,0,0,0,0.034126628553,0.493514664748,0.0164250493927,0.0375935292487,0.0513341103476,0,0,0.112004970539,62
"TITLE: Speeding up isosurface extraction using interval trees WORDS: graph, data, draw, diagram, node, tree, light, contour, cell, isosurface, analysis, optimal, set, domain, user, label, design, trajectory, metric, quality",Speeding up isosurface extraction using interval trees,0,0,0.016583701097,0.0106097412085,0.0441499095792,0.242439709875,0,0,0.0128050250251,0,0,0,0.258535769779,0.0819592403713,0,0,0.203295240807,0,0.104122665813,0.020160819908,63
"TITLE: Evaluation and design of filters using a Taylor series expansion WORDS: sample, method, filter, reconstruct, estimate, propose, normal, approach, weight, use, function, noise, compute, base, framework, feature, interpolant, smooth, demonstrate, paper",Evaluation and design of filters using a Taylor series expansion,0,0,0,0,0,0.0939433230802,0,0,0,0,0,0,0.0164761530394,0,0,0,0,0,0,0.879731222826,64
"TITLE: Fast display of illuminated field lines WORDS: field, flow, light, streamline, particle, vector, line, perform, gpu, color, data, distance, ray, depth, implement, dynamic, walk, integral, parallel, illuminant",Fast display of illuminated field lines,0.0477862200689,0.0269106168235,0.0301483247599,0.0261190833787,0,0.0860209202379,0,0,0.27716279577,0,0,0,0.0107289078991,0.257589305392,0.0329157026367,0,0,0,0.186840923075,0.0135319168471,65
"TITLE: Adaptive real-time level-of-detail based rendering for polygonal models WORDS: light, mesh, color, surface, dynamic, walk, illuminant, motion, display, use, data, algorithm, compute, approach, graph, source, local, topology, method, map",Adaptive real-time level-of-detail based rendering for polygonal models,0,0,0,0,0.176495100713,0.0924970720659,0,0,0.025767229249,0,0,0.025475101025,0.0424727731881,0.153791484594,0.10105477458,0,0,0,0.368043716368,0,66
"TITLE: Conveying the 3D shape of smoothly curving transparent surfaces via texture WORDS: data, image, shape, texture, algorithm, automatic, map, patch, perform, render, topic, analysis, set, geometry, gpu, capture, parameterize, boundary, technique, ray",Conveying the 3D shape of smoothly curving transparent surfaces via texture,0,0.32610403872,0.102939316416,0,0,0.256389384358,0,0,0,0,0.0610501689795,0,0,0.188309952488,0.0377943414453,0.0132636900492,0,0,0,0,67
"TITLE: Dynamic free-form deformations for animation synthesis WORDS: simulate, deform, model, body, element, data, compute, character, time, dynamic, energy, develop, contact, intersect, rigid, collision, fluid, stabilize, framework, motion",Dynamic free-form deformations for animation synthesis,0.216005326899,0.0680936287503,0,0.306703703632,0,0.0888847404445,0.239506001814,0,0,0,0,0.0346217436249,0,0,0,0,0.0312721779974,0,0,0,68
"TITLE: Complex character positioning based on a compatible flow model of multiple supports WORDS: simulate, deform, motion, display, model, body, dynamic, character, time, contact, predict, collision, quantitative, force, facial, subject, cloth, detect, interact, diverse",Complex character positioning based on a compatible flow model of multiple supports,0,0,0,0.118261088571,0,0.0396682712369,0.317703543916,0,0.0100495316112,0,0,0.118583544257,0.0218966563936,0.0519644433506,0.143042818357,0.0548306571317,0.117505938161,0,0,0,69
"TITLE: Physically-based stochastic simplification of mathematical knots WORDS: model, field, element, energy, develop, data, framework, present, simulate, intersect, rigid, flow, stabilize, perception, physics, assess, control, solid, parts, locomotion",Physically-based stochastic simplification of mathematical knots,0.246269951179,0.0474874618619,0,0.443133969318,0.0399228625475,0.0859259345753,0,0,0.0640457092775,0,0,0,0,0,0,0,0.0667245417322,0,0,0,70
"TITLE: Converting discrete images to partitioning trees WORDS: optimal, domain, data, metric, algorithm, quality, trajectory, graph, scheme, mesh, problem, general, neighborhood, given, origin, novel, movement, efficient, field, element",Converting discrete images to partitioning trees,0,0.0408163665513,0,0.15415958542,0.0200147329772,0.123656113931,0.027701181697,0,0.0229255612364,0,0.0253963880746,0,0.0574866959793,0.0889830603926,0,0,0.39176775679,0,0,0.0381380306216,71
